PeriodEnd,PeriodStart,Period,Dhi,Dni,Ebh,Ghi
2012-02-16T19:00:00Z,2012-02-16T18:00:00Z,PT60M,0,0,0,0
2012-02-16T20:00:00Z,2012-02-16T19:00:00Z,PT60M,0,0,0,0
2012-02-16T21:00:00Z,2012-02-16T20:00:00Z,PT60M,0,0,0,0
2012-02-16T22:00:00Z,2012-02-16T21:00:00Z,PT60M,0,0,0,0
2012-02-16T23:00:00Z,2012-02-16T22:00:00Z,PT60M,0,0,0,0
2012-02-17T00:00:00Z,2012-02-16T23:00:00Z,PT60M,0,0,0,0
2012-02-17T01:00:00Z,2012-02-17T00:00:00Z,PT60M,0,0,0,0
2012-02-17T02:00:00Z,2012-02-17T01:00:00Z,PT60M,0,0,0,0
2012-02-17T03:00:00Z,2012-02-17T02:00:00Z,PT60M,0,0,0,0
2012-02-17T04:00:00Z,2012-02-17T03:00:00Z,PT60M,0,0,0,0
2012-02-17T05:00:00Z,2012-02-17T04:00:00Z,PT60M,0,0,0,0
2012-02-17T06:00:00Z,2012-02-17T05:00:00Z,PT60M,0,0,0,0
2012-02-17T07:00:00Z,2012-02-17T06:00:00Z,PT60M,0,0,0,0
2012-02-17T08:00:00Z,2012-02-17T07:00:00Z,PT60M,8,17,2,10
2012-02-17T09:00:00Z,2012-02-17T08:00:00Z,PT60M,68,128,17,85
2012-02-17T10:00:00Z,2012-02-17T09:00:00Z,PT60M,129,0,0,129
2012-02-17T11:00:00Z,2012-02-17T10:00:00Z,PT60M,108,0,0,108
2012-02-17T12:00:00Z,2012-02-17T11:00:00Z,PT60M,79,0,0,79
2012-02-17T13:00:00Z,2012-02-17T12:00:00Z,PT60M,33,0,0,33
2012-02-17T14:00:00Z,2012-02-17T13:00:00Z,PT60M,78,0,0,78
2012-02-17T15:00:00Z,2012-02-17T14:00:00Z,PT60M,82,0,0,82
2012-02-17T16:00:00Z,2012-02-17T15:00:00Z,PT60M,60,21,3,64
2012-02-17T17:00:00Z,2012-02-17T16:00:00Z,PT60M,41,114,16,57
2012-02-17T18:00:00Z,2012-02-17T17:00:00Z,PT60M,1,0,0,1
2012-02-17T19:00:00Z,2012-02-17T18:00:00Z,PT60M,0,0,0,0
2012-02-17T20:00:00Z,2012-02-17T19:00:00Z,PT60M,0,0,0,0
2012-02-17T21:00:00Z,2012-02-17T20:00:00Z,PT60M,0,0,0,0
2012-02-17T22:00:00Z,2012-02-17T21:00:00Z,PT60M,0,0,0,0
2012-02-17T23:00:00Z,2012-02-17T22:00:00Z,PT60M,0,0,0,0
2012-02-18T00:00:00Z,2012-02-17T23:00:00Z,PT60M,0,0,0,0
2012-02-18T01:00:00Z,2012-02-18T00:00:00Z,PT60M,0,0,0,0
2012-02-18T02:00:00Z,2012-02-18T01:00:00Z,PT60M,0,0,0,0
2012-02-18T03:00:00Z,2012-02-18T02:00:00Z,PT60M,0,0,0,0
2012-02-18T04:00:00Z,2012-02-18T03:00:00Z,PT60M,0,0,0,0
2012-02-18T05:00:00Z,2012-02-18T04:00:00Z,PT60M,0,0,0,0
2012-02-18T06:00:00Z,2012-02-18T05:00:00Z,PT60M,0,0,0,0
2012-02-18T07:00:00Z,2012-02-18T06:00:00Z,PT60M,0,0,0,0
2012-02-18T08:00:00Z,2012-02-18T07:00:00Z,PT60M,5,0,0,5
2012-02-18T09:00:00Z,2012-02-18T08:00:00Z,PT60M,54,0,0,54
2012-02-18T10:00:00Z,2012-02-18T09:00:00Z,PT60M,107,0,0,107
2012-02-18T11:00:00Z,2012-02-18T10:00:00Z,PT60M,165,36,14,179
2012-02-18T12:00:00Z,2012-02-18T11:00:00Z,PT60M,200,0,0,200
2012-02-18T13:00:00Z,2012-02-18T12:00:00Z,PT60M,174,0,0,174
2012-02-18T14:00:00Z,2012-02-18T13:00:00Z,PT60M,125,0,0,125
2012-02-18T15:00:00Z,2012-02-18T14:00:00Z,PT60M,80,0,0,80
2012-02-18T16:00:00Z,2012-02-18T15:00:00Z,PT60M,73,0,0,73
2012-02-18T17:00:00Z,2012-02-18T16:00:00Z,PT60M,34,81,8,41
2012-02-18T18:00:00Z,2012-02-18T17:00:00Z,PT60M,1,3,0,2
2012-02-18T19:00:00Z,2012-02-18T18:00:00Z,PT60M,0,0,0,0
2012-02-18T20:00:00Z,2012-02-18T19:00:00Z,PT60M,0,0,0,0
2012-02-18T21:00:00Z,2012-02-18T20:00:00Z,PT60M,0,0,0,0
2012-02-18T22:00:00Z,2012-02-18T21:00:00Z,PT60M,0,0,0,0
2012-02-18T23:00:00Z,2012-02-18T22:00:00Z,PT60M,0,0,0,0
2012-02-19T00:00:00Z,2012-02-18T23:00:00Z,PT60M,0,0,0,0
2012-02-19T01:00:00Z,2012-02-19T00:00:00Z,PT60M,0,0,0,0
2012-02-19T02:00:00Z,2012-02-19T01:00:00Z,PT60M,0,0,0,0
2012-02-19T03:00:00Z,2012-02-19T02:00:00Z,PT60M,0,0,0,0
2012-02-19T04:00:00Z,2012-02-19T03:00:00Z,PT60M,0,0,0,0
2012-02-19T05:00:00Z,2012-02-19T04:00:00Z,PT60M,0,0,0,0
2012-02-19T06:00:00Z,2012-02-19T05:00:00Z,PT60M,0,0,0,0
2012-02-19T07:00:00Z,2012-02-19T06:00:00Z,PT60M,0,0,0,0
2012-02-19T08:00:00Z,2012-02-19T07:00:00Z,PT60M,14,121,12,26
2012-02-19T09:00:00Z,2012-02-19T08:00:00Z,PT60M,48,527,98,146
2012-02-19T10:00:00Z,2012-02-19T09:00:00Z,PT60M,62,723,217,280
2012-02-19T11:00:00Z,2012-02-19T10:00:00Z,PT60M,69,815,315,384
2012-02-19T12:00:00Z,2012-02-19T11:00:00Z,PT60M,139,594,260,399
2012-02-19T13:00:00Z,2012-02-19T12:00:00Z,PT60M,146,516,230,376
2012-02-19T14:00:00Z,2012-02-19T13:00:00Z,PT60M,72,836,348,420
2012-02-19T15:00:00Z,2012-02-19T14:00:00Z,PT60M,67,774,268,335
2012-02-19T16:00:00Z,2012-02-19T15:00:00Z,PT60M,66,504,128,195
2012-02-19T17:00:00Z,2012-02-19T16:00:00Z,PT60M,32,363,47,79
2012-02-19T18:00:00Z,2012-02-19T17:00:00Z,PT60M,2,9,1,3
2012-02-19T19:00:00Z,2012-02-19T18:00:00Z,PT60M,0,0,0,0
2012-02-19T20:00:00Z,2012-02-19T19:00:00Z,PT60M,0,0,0,0
2012-02-19T21:00:00Z,2012-02-19T20:00:00Z,PT60M,0,0,0,0
2012-02-19T22:00:00Z,2012-02-19T21:00:00Z,PT60M,0,0,0,0
2012-02-19T23:00:00Z,2012-02-19T22:00:00Z,PT60M,0,0,0,0
2012-02-20T00:00:00Z,2012-02-19T23:00:00Z,PT60M,0,0,0,0
2012-02-20T01:00:00Z,2012-02-20T00:00:00Z,PT60M,0,0,0,0
2012-02-20T02:00:00Z,2012-02-20T01:00:00Z,PT60M,0,0,0,0
2012-02-20T03:00:00Z,2012-02-20T02:00:00Z,PT60M,0,0,0,0
2012-02-20T04:00:00Z,2012-02-20T03:00:00Z,PT60M,0,0,0,0
2012-02-20T05:00:00Z,2012-02-20T04:00:00Z,PT60M,0,0,0,0
2012-02-20T06:00:00Z,2012-02-20T05:00:00Z,PT60M,0,0,0,0
2012-02-20T07:00:00Z,2012-02-20T06:00:00Z,PT60M,0,0,0,0
2012-02-20T08:00:00Z,2012-02-20T07:00:00Z,PT60M,15,158,15,30
2012-02-20T09:00:00Z,2012-02-20T08:00:00Z,PT60M,46,564,107,153
2012-02-20T10:00:00Z,2012-02-20T09:00:00Z,PT60M,114,428,134,248
2012-02-20T11:00:00Z,2012-02-20T10:00:00Z,PT60M,116,628,242,358
2012-02-20T12:00:00Z,2012-02-20T11:00:00Z,PT60M,181,449,199,380
2012-02-20T13:00:00Z,2012-02-20T12:00:00Z,PT60M,259,164,74,332
2012-02-20T14:00:00Z,2012-02-20T13:00:00Z,PT60M,155,494,209,364
2012-02-20T15:00:00Z,2012-02-20T14:00:00Z,PT60M,103,603,209,312
2012-02-20T16:00:00Z,2012-02-20T15:00:00Z,PT60M,122,127,37,159
2012-02-20T17:00:00Z,2012-02-20T16:00:00Z,PT60M,50,11,2,52
2012-02-20T18:00:00Z,2012-02-20T17:00:00Z,PT60M,1,0,0,1
2012-02-20T19:00:00Z,2012-02-20T18:00:00Z,PT60M,0,0,0,0
2012-02-20T20:00:00Z,2012-02-20T19:00:00Z,PT60M,0,0,0,0
2012-02-20T21:00:00Z,2012-02-20T20:00:00Z,PT60M,0,0,0,0
2012-02-20T22:00:00Z,2012-02-20T21:00:00Z,PT60M,0,0,0,0
2012-02-20T23:00:00Z,2012-02-20T22:00:00Z,PT60M,0,0,0,0
2012-02-21T00:00:00Z,2012-02-20T23:00:00Z,PT60M,0,0,0,0
2012-02-21T01:00:00Z,2012-02-21T00:00:00Z,PT60M,0,0,0,0
2012-02-21T02:00:00Z,2012-02-21T01:00:00Z,PT60M,0,0,0,0
2012-02-21T03:00:00Z,2012-02-21T02:00:00Z,PT60M,0,0,0,0
2012-02-21T04:00:00Z,2012-02-21T03:00:00Z,PT60M,0,0,0,0
2012-02-21T05:00:00Z,2012-02-21T04:00:00Z,PT60M,0,0,0,0
2012-02-21T06:00:00Z,2012-02-21T05:00:00Z,PT60M,0,0,0,0
2012-02-21T07:00:00Z,2012-02-21T06:00:00Z,PT60M,0,0,0,0
2012-02-21T08:00:00Z,2012-02-21T07:00:00Z,PT60M,17,30,3,20
2012-02-21T09:00:00Z,2012-02-21T08:00:00Z,PT60M,73,196,47,120
2012-02-21T10:00:00Z,2012-02-21T09:00:00Z,PT60M,158,115,30,188
2012-02-21T11:00:00Z,2012-02-21T10:00:00Z,PT60M,228,112,46,273
2012-02-21T12:00:00Z,2012-02-21T11:00:00Z,PT60M,251,117,53,304
2012-02-21T13:00:00Z,2012-02-21T12:00:00Z,PT60M,219,282,130,348
2012-02-21T14:00:00Z,2012-02-21T13:00:00Z,PT60M,221,6,2,223
2012-02-21T15:00:00Z,2012-02-21T14:00:00Z,PT60M,193,6,2,195
2012-02-21T16:00:00Z,2012-02-21T15:00:00Z,PT60M,94,130,28,122
2012-02-21T17:00:00Z,2012-02-21T16:00:00Z,PT60M,54,2,0,54
2012-02-21T18:00:00Z,2012-02-21T17:00:00Z,PT60M,1,0,0,1
2012-02-21T19:00:00Z,2012-02-21T18:00:00Z,PT60M,0,0,0,0
2012-02-21T20:00:00Z,2012-02-21T19:00:00Z,PT60M,0,0,0,0
2012-02-21T21:00:00Z,2012-02-21T20:00:00Z,PT60M,0,0,0,0
2012-02-21T22:00:00Z,2012-02-21T21:00:00Z,PT60M,0,0,0,0
2012-02-21T23:00:00Z,2012-02-21T22:00:00Z,PT60M,0,0,0,0
2012-02-22T00:00:00Z,2012-02-21T23:00:00Z,PT60M,0,0,0,0
2012-02-22T01:00:00Z,2012-02-22T00:00:00Z,PT60M,0,0,0,0
2012-02-22T02:00:00Z,2012-02-22T01:00:00Z,PT60M,0,0,0,0
2012-02-22T03:00:00Z,2012-02-22T02:00:00Z,PT60M,0,0,0,0
2012-02-22T04:00:00Z,2012-02-22T03:00:00Z,PT60M,0,0,0,0
2012-02-22T05:00:00Z,2012-02-22T04:00:00Z,PT60M,0,0,0,0
2012-02-22T06:00:00Z,2012-02-22T05:00:00Z,PT60M,0,0,0,0
2012-02-22T07:00:00Z,2012-02-22T06:00:00Z,PT60M,0,0,0,0
2012-02-22T08:00:00Z,2012-02-22T07:00:00Z,PT60M,13,0,0,13
2012-02-22T09:00:00Z,2012-02-22T08:00:00Z,PT60M,35,0,0,35
2012-02-22T10:00:00Z,2012-02-22T09:00:00Z,PT60M,90,0,0,90
2012-02-22T11:00:00Z,2012-02-22T10:00:00Z,PT60M,173,0,0,173
2012-02-22T12:00:00Z,2012-02-22T11:00:00Z,PT60M,171,0,0,171
2012-02-22T13:00:00Z,2012-02-22T12:00:00Z,PT60M,83,0,0,83
2012-02-22T14:00:00Z,2012-02-22T13:00:00Z,PT60M,73,0,0,73
2012-02-22T15:00:00Z,2012-02-22T14:00:00Z,PT60M,85,0,0,85
2012-02-22T16:00:00Z,2012-02-22T15:00:00Z,PT60M,45,0,0,45
2012-02-22T17:00:00Z,2012-02-22T16:00:00Z,PT60M,26,0,0,26
2012-02-22T18:00:00Z,2012-02-22T17:00:00Z,PT60M,2,0,0,2
2012-02-22T19:00:00Z,2012-02-22T18:00:00Z,PT60M,0,0,0,0
2012-02-22T20:00:00Z,2012-02-22T19:00:00Z,PT60M,0,0,0,0
2012-02-22T21:00:00Z,2012-02-22T20:00:00Z,PT60M,0,0,0,0
2012-02-22T22:00:00Z,2012-02-22T21:00:00Z,PT60M,0,0,0,0
2012-02-22T23:00:00Z,2012-02-22T22:00:00Z,PT60M,0,0,0,0
2012-02-23T00:00:00Z,2012-02-22T23:00:00Z,PT60M,0,0,0,0
2012-02-23T01:00:00Z,2012-02-23T00:00:00Z,PT60M,0,0,0,0
2012-02-23T02:00:00Z,2012-02-23T01:00:00Z,PT60M,0,0,0,0
2012-02-23T03:00:00Z,2012-02-23T02:00:00Z,PT60M,0,0,0,0
2012-02-23T04:00:00Z,2012-02-23T03:00:00Z,PT60M,0,0,0,0
2012-02-23T05:00:00Z,2012-02-23T04:00:00Z,PT60M,0,0,0,0
2012-02-23T06:00:00Z,2012-02-23T05:00:00Z,PT60M,0,0,0,0
2012-02-23T07:00:00Z,2012-02-23T06:00:00Z,PT60M,0,0,0,0
2012-02-23T08:00:00Z,2012-02-23T07:00:00Z,PT60M,16,6,1,17
2012-02-23T09:00:00Z,2012-02-23T08:00:00Z,PT60M,84,11,2,85
2012-02-23T10:00:00Z,2012-02-23T09:00:00Z,PT60M,133,290,100,233
2012-02-23T11:00:00Z,2012-02-23T10:00:00Z,PT60M,202,207,84,286
2012-02-23T12:00:00Z,2012-02-23T11:00:00Z,PT60M,185,319,143,328
2012-02-23T13:00:00Z,2012-02-23T12:00:00Z,PT60M,97,663,311,408
2012-02-23T14:00:00Z,2012-02-23T13:00:00Z,PT60M,115,636,281,395
2012-02-23T15:00:00Z,2012-02-23T14:00:00Z,PT60M,69,735,270,339
2012-02-23T16:00:00Z,2012-02-23T15:00:00Z,PT60M,56,638,168,224
2012-02-23T17:00:00Z,2012-02-23T16:00:00Z,PT60M,34,411,58,92
2012-02-23T18:00:00Z,2012-02-23T17:00:00Z,PT60M,3,23,2,5
2012-02-23T19:00:00Z,2012-02-23T18:00:00Z,PT60M,0,0,0,0
2012-02-23T20:00:00Z,2012-02-23T19:00:00Z,PT60M,0,0,0,0
2012-02-23T21:00:00Z,2012-02-23T20:00:00Z,PT60M,0,0,0,0
2012-02-23T22:00:00Z,2012-02-23T21:00:00Z,PT60M,0,0,0,0
2012-02-23T23:00:00Z,2012-02-23T22:00:00Z,PT60M,0,0,0,0
2012-02-24T00:00:00Z,2012-02-23T23:00:00Z,PT60M,0,0,0,0
2012-02-24T01:00:00Z,2012-02-24T00:00:00Z,PT60M,0,0,0,0
2012-02-24T02:00:00Z,2012-02-24T01:00:00Z,PT60M,0,0,0,0
2012-02-24T03:00:00Z,2012-02-24T02:00:00Z,PT60M,0,0,0,0
2012-02-24T04:00:00Z,2012-02-24T03:00:00Z,PT60M,0,0,0,0
2012-02-24T05:00:00Z,2012-02-24T04:00:00Z,PT60M,0,0,0,0
2012-02-24T06:00:00Z,2012-02-24T05:00:00Z,PT60M,0,0,0,0
2012-02-24T07:00:00Z,2012-02-24T06:00:00Z,PT60M,0,0,0,0
2012-02-24T08:00:00Z,2012-02-24T07:00:00Z,PT60M,26,0,0,26
2012-02-24T09:00:00Z,2012-02-24T08:00:00Z,PT60M,91,0,0,91
2012-02-24T10:00:00Z,2012-02-24T09:00:00Z,PT60M,107,0,0,107
2012-02-24T11:00:00Z,2012-02-24T10:00:00Z,PT60M,201,0,0,201
2012-02-24T12:00:00Z,2012-02-24T11:00:00Z,PT60M,228,0,0,228
2012-02-24T13:00:00Z,2012-02-24T12:00:00Z,PT60M,241,179,84,325
2012-02-24T14:00:00Z,2012-02-24T13:00:00Z,PT60M,127,558,245,372
2012-02-24T15:00:00Z,2012-02-24T14:00:00Z,PT60M,81,685,256,337
2012-02-24T16:00:00Z,2012-02-24T15:00:00Z,PT60M,130,88,28,157
2012-02-24T17:00:00Z,2012-02-24T16:00:00Z,PT60M,60,113,12,71
2012-02-24T18:00:00Z,2012-02-24T17:00:00Z,PT60M,4,23,2,6
2012-02-24T19:00:00Z,2012-02-24T18:00:00Z,PT60M,0,0,0,0
2012-02-24T20:00:00Z,2012-02-24T19:00:00Z,PT60M,0,0,0,0
2012-02-24T21:00:00Z,2012-02-24T20:00:00Z,PT60M,0,0,0,0
2012-02-24T22:00:00Z,2012-02-24T21:00:00Z,PT60M,0,0,0,0
2012-02-24T23:00:00Z,2012-02-24T22:00:00Z,PT60M,0,0,0,0
2012-02-25T00:00:00Z,2012-02-24T23:00:00Z,PT60M,0,0,0,0
2012-02-25T01:00:00Z,2012-02-25T00:00:00Z,PT60M,0,0,0,0
2012-02-25T02:00:00Z,2012-02-25T01:00:00Z,PT60M,0,0,0,0
2012-02-25T03:00:00Z,2012-02-25T02:00:00Z,PT60M,0,0,0,0
2012-02-25T04:00:00Z,2012-02-25T03:00:00Z,PT60M,0,0,0,0
2012-02-25T05:00:00Z,2012-02-25T04:00:00Z,PT60M,0,0,0,0
2012-02-25T06:00:00Z,2012-02-25T05:00:00Z,PT60M,0,0,0,0
2012-02-25T07:00:00Z,2012-02-25T06:00:00Z,PT60M,0,0,0,0
2012-02-25T08:00:00Z,2012-02-25T07:00:00Z,PT60M,20,15,1,21
2012-02-25T09:00:00Z,2012-02-25T08:00:00Z,PT60M,65,0,0,65
2012-02-25T10:00:00Z,2012-02-25T09:00:00Z,PT60M,145,136,50,194
2012-02-25T11:00:00Z,2012-02-25T10:00:00Z,PT60M,75,801,337,412
2012-02-25T12:00:00Z,2012-02-25T11:00:00Z,PT60M,77,842,396,474
2012-02-25T13:00:00Z,2012-02-25T12:00:00Z,PT60M,77,852,409,486
2012-02-25T14:00:00Z,2012-02-25T13:00:00Z,PT60M,72,839,376,449
2012-02-25T15:00:00Z,2012-02-25T14:00:00Z,PT60M,66,791,299,365
2012-02-25T16:00:00Z,2012-02-25T15:00:00Z,PT60M,56,685,188,243
2012-02-25T17:00:00Z,2012-02-25T16:00:00Z,PT60M,36,460,69,105
2012-02-25T18:00:00Z,2012-02-25T17:00:00Z,PT60M,5,37,3,8
2012-02-25T19:00:00Z,2012-02-25T18:00:00Z,PT60M,0,0,0,0
2012-02-25T20:00:00Z,2012-02-25T19:00:00Z,PT60M,0,0,0,0
2012-02-25T21:00:00Z,2012-02-25T20:00:00Z,PT60M,0,0,0,0
2012-02-25T22:00:00Z,2012-02-25T21:00:00Z,PT60M,0,0,0,0
2012-02-25T23:00:00Z,2012-02-25T22:00:00Z,PT60M,0,0,0,0
2012-02-26T00:00:00Z,2012-02-25T23:00:00Z,PT60M,0,0,0,0
2012-02-26T01:00:00Z,2012-02-26T00:00:00Z,PT60M,0,0,0,0
2012-02-26T02:00:00Z,2012-02-26T01:00:00Z,PT60M,0,0,0,0
2012-02-26T03:00:00Z,2012-02-26T02:00:00Z,PT60M,0,0,0,0
2012-02-26T04:00:00Z,2012-02-26T03:00:00Z,PT60M,0,0,0,0
2012-02-26T05:00:00Z,2012-02-26T04:00:00Z,PT60M,0,0,0,0
2012-02-26T06:00:00Z,2012-02-26T05:00:00Z,PT60M,0,0,0,0
2012-02-26T07:00:00Z,2012-02-26T06:00:00Z,PT60M,0,0,0,0
2012-02-26T08:00:00Z,2012-02-26T07:00:00Z,PT60M,23,217,25,48
2012-02-26T09:00:00Z,2012-02-26T08:00:00Z,PT60M,55,551,122,177
2012-02-26T10:00:00Z,2012-02-26T09:00:00Z,PT60M,127,406,141,268
2012-02-26T11:00:00Z,2012-02-26T10:00:00Z,PT60M,83,767,327,409
2012-02-26T12:00:00Z,2012-02-26T11:00:00Z,PT60M,85,808,385,470
2012-02-26T13:00:00Z,2012-02-26T12:00:00Z,PT60M,91,799,388,480
2012-02-26T14:00:00Z,2012-02-26T13:00:00Z,PT60M,90,772,350,441
2012-02-26T15:00:00Z,2012-02-26T14:00:00Z,PT60M,116,574,223,338
2012-02-26T16:00:00Z,2012-02-26T15:00:00Z,PT60M,108,362,104,212
2012-02-26T17:00:00Z,2012-02-26T16:00:00Z,PT60M,56,161,21,78
2012-02-26T18:00:00Z,2012-02-26T17:00:00Z,PT60M,5,1,0,5
2012-02-26T19:00:00Z,2012-02-26T18:00:00Z,PT60M,0,0,0,0
2012-02-26T20:00:00Z,2012-02-26T19:00:00Z,PT60M,0,0,0,0
2012-02-26T21:00:00Z,2012-02-26T20:00:00Z,PT60M,0,0,0,0
2012-02-26T22:00:00Z,2012-02-26T21:00:00Z,PT60M,0,0,0,0
2012-02-26T23:00:00Z,2012-02-26T22:00:00Z,PT60M,0,0,0,0
2012-02-27T00:00:00Z,2012-02-26T23:00:00Z,PT60M,0,0,0,0
2012-02-27T01:00:00Z,2012-02-27T00:00:00Z,PT60M,0,0,0,0
2012-02-27T02:00:00Z,2012-02-27T01:00:00Z,PT60M,0,0,0,0
2012-02-27T03:00:00Z,2012-02-27T02:00:00Z,PT60M,0,0,0,0
2012-02-27T04:00:00Z,2012-02-27T03:00:00Z,PT60M,0,0,0,0
2012-02-27T05:00:00Z,2012-02-27T04:00:00Z,PT60M,0,0,0,0
2012-02-27T06:00:00Z,2012-02-27T05:00:00Z,PT60M,0,0,0,0
2012-02-27T07:00:00Z,2012-02-27T06:00:00Z,PT60M,0,0,0,0
2012-02-27T08:00:00Z,2012-02-27T07:00:00Z,PT60M,16,0,0,16
2012-02-27T09:00:00Z,2012-02-27T08:00:00Z,PT60M,40,0,0,40
2012-02-27T10:00:00Z,2012-02-27T09:00:00Z,PT60M,65,0,0,65
2012-02-27T11:00:00Z,2012-02-27T10:00:00Z,PT60M,99,0,0,99
2012-02-27T12:00:00Z,2012-02-27T11:00:00Z,PT60M,86,0,0,86
2012-02-27T13:00:00Z,2012-02-27T12:00:00Z,PT60M,99,0,0,99
2012-02-27T14:00:00Z,2012-02-27T13:00:00Z,PT60M,82,0,0,82
2012-02-27T15:00:00Z,2012-02-27T14:00:00Z,PT60M,76,0,0,76
2012-02-27T16:00:00Z,2012-02-27T15:00:00Z,PT60M,75,0,0,75
2012-02-27T17:00:00Z,2012-02-27T16:00:00Z,PT60M,50,0,0,50
2012-02-27T18:00:00Z,2012-02-27T17:00:00Z,PT60M,5,0,0,5
2012-02-27T19:00:00Z,2012-02-27T18:00:00Z,PT60M,0,0,0,0
2012-02-27T20:00:00Z,2012-02-27T19:00:00Z,PT60M,0,0,0,0
2012-02-27T21:00:00Z,2012-02-27T20:00:00Z,PT60M,0,0,0,0
2012-02-27T22:00:00Z,2012-02-27T21:00:00Z,PT60M,0,0,0,0
2012-02-27T23:00:00Z,2012-02-27T22:00:00Z,PT60M,0,0,0,0
2012-02-28T00:00:00Z,2012-02-27T23:00:00Z,PT60M,0,0,0,0
2012-02-28T01:00:00Z,2012-02-28T00:00:00Z,PT60M,0,0,0,0
2012-02-28T02:00:00Z,2012-02-28T01:00:00Z,PT60M,0,0,0,0
2012-02-28T03:00:00Z,2012-02-28T02:00:00Z,PT60M,0,0,0,0
2012-02-28T04:00:00Z,2012-02-28T03:00:00Z,PT60M,0,0,0,0
2012-02-28T05:00:00Z,2012-02-28T04:00:00Z,PT60M,0,0,0,0
2012-02-28T06:00:00Z,2012-02-28T05:00:00Z,PT60M,0,0,0,0
2012-02-28T07:00:00Z,2012-02-28T06:00:00Z,PT60M,0,0,0,0
2012-02-28T08:00:00Z,2012-02-28T07:00:00Z,PT60M,18,10,1,19
2012-02-28T09:00:00Z,2012-02-28T08:00:00Z,PT60M,50,0,0,50
2012-02-28T10:00:00Z,2012-02-28T09:00:00Z,PT60M,101,0,0,101
2012-02-28T11:00:00Z,2012-02-28T10:00:00Z,PT60M,172,0,0,172
2012-02-28T12:00:00Z,2012-02-28T11:00:00Z,PT60M,179,0,0,179
2012-02-28T13:00:00Z,2012-02-28T12:00:00Z,PT60M,245,0,0,245
2012-02-28T14:00:00Z,2012-02-28T13:00:00Z,PT60M,235,0,0,235
2012-02-28T15:00:00Z,2012-02-28T14:00:00Z,PT60M,157,179,65,221
2012-02-28T16:00:00Z,2012-02-28T15:00:00Z,PT60M,93,447,130,223
2012-02-28T17:00:00Z,2012-02-28T16:00:00Z,PT60M,65,118,19,84
2012-02-28T18:00:00Z,2012-02-28T17:00:00Z,PT60M,7,22,2,9
2012-02-28T19:00:00Z,2012-02-28T18:00:00Z,PT60M,0,0,0,0
2012-02-28T20:00:00Z,2012-02-28T19:00:00Z,PT60M,0,0,0,0
2012-02-28T21:00:00Z,2012-02-28T20:00:00Z,PT60M,0,0,0,0
2012-02-28T22:00:00Z,2012-02-28T21:00:00Z,PT60M,0,0,0,0
2012-02-28T23:00:00Z,2012-02-28T22:00:00Z,PT60M,0,0,0,0
2012-02-29T00:00:00Z,2012-02-28T23:00:00Z,PT60M,0,0,0,0
2012-02-29T01:00:00Z,2012-02-29T00:00:00Z,PT60M,0,0,0,0
2012-02-29T02:00:00Z,2012-02-29T01:00:00Z,PT60M,0,0,0,0
2012-02-29T03:00:00Z,2012-02-29T02:00:00Z,PT60M,0,0,0,0
2012-02-29T04:00:00Z,2012-02-29T03:00:00Z,PT60M,0,0,0,0
2012-02-29T05:00:00Z,2012-02-29T04:00:00Z,PT60M,0,0,0,0
2012-02-29T06:00:00Z,2012-02-29T05:00:00Z,PT60M,0,0,0,0
2012-02-29T07:00:00Z,2012-02-29T06:00:00Z,PT60M,1,1,0,1
2012-02-29T08:00:00Z,2012-02-29T07:00:00Z,PT60M,21,25,2,23
2012-02-29T09:00:00Z,2012-02-29T08:00:00Z,PT60M,47,0,0,47
2012-02-29T10:00:00Z,2012-02-29T09:00:00Z,PT60M,60,0,0,60
2012-02-29T11:00:00Z,2012-02-29T10:00:00Z,PT60M,80,0,0,80
2012-02-29T12:00:00Z,2012-02-29T11:00:00Z,PT60M,90,0,0,90
2012-02-29T13:00:00Z,2012-02-29T12:00:00Z,PT60M,113,0,0,113
2012-02-29T14:00:00Z,2012-02-29T13:00:00Z,PT60M,184,0,0,184
2012-02-29T15:00:00Z,2012-02-29T14:00:00Z,PT60M,210,0,0,210
2012-02-29T16:00:00Z,2012-02-29T15:00:00Z,PT60M,161,0,0,161
2012-02-29T17:00:00Z,2012-02-29T16:00:00Z,PT60M,68,171,23,91
2012-02-29T18:00:00Z,2012-02-29T17:00:00Z,PT60M,8,43,4,12
2012-02-29T19:00:00Z,2012-02-29T18:00:00Z,PT60M,0,0,0,0
2012-02-29T20:00:00Z,2012-02-29T19:00:00Z,PT60M,0,0,0,0
2012-02-29T21:00:00Z,2012-02-29T20:00:00Z,PT60M,0,0,0,0
2012-02-29T22:00:00Z,2012-02-29T21:00:00Z,PT60M,0,0,0,0
2012-02-29T23:00:00Z,2012-02-29T22:00:00Z,PT60M,0,0,0,0
2012-03-01T00:00:00Z,2012-02-29T23:00:00Z,PT60M,0,0,0,0
2012-03-01T01:00:00Z,2012-03-01T00:00:00Z,PT60M,0,0,0,0
2012-03-01T02:00:00Z,2012-03-01T01:00:00Z,PT60M,0,0,0,0
2012-03-01T03:00:00Z,2012-03-01T02:00:00Z,PT60M,0,0,0,0
2012-03-01T04:00:00Z,2012-03-01T03:00:00Z,PT60M,0,0,0,0
2012-03-01T05:00:00Z,2012-03-01T04:00:00Z,PT60M,0,0,0,0
2012-03-01T06:00:00Z,2012-03-01T05:00:00Z,PT60M,0,0,0,0
